z_mean,z_std,grp_mean,grp_std,row_mean,row_std,x_mean,x_std,av_ionrad_mean,av_ionrad_std,atom_rad_mean,atom_rad_std,atom_mass_mean,atom_mass_std,cal_atom_rad_mean,cal_atom_rad_std,cov_rad_mean,cov_rad_std,bp_mean,bp_std,rho_mean,rho_std,mp_mean,mp_std,mol_vol_mean,mol_vol_std,k_mean,k_std,vdw_mean,vdw_std,iupac_mean,iupac_std,val_mean,val_std,heat_fus_mean,heat_fus_std,heat_vap_mean,heat_vap_std,spec_heat_mean,spec_heat_std,ea_mean,ea_std,ie_mean,ie_std,p_mean,p_std,pet_mn_mean,pet_mn_std,mn_mean,mn_std,rsp_mean,rsp_std,av_rsp_mean,av_rsp_std,gtf,of,rho,Ehull,Ef,Eg
13.2,6.4,10.8,6.4,2.8,0.979795897,2.572,1.076706088,1.1544,0.158181668,1,0.505964426,27.18864,13.9235588,1.028,0.673569596,1.068,0.502250933,1117.52,1381.361818,2.0688,1.220000393,644.08,767.5310923,17.784,4.947830232,44.415948,78.25614345,1.866,0.426408255,71.6,33.23612492,2.4,0.8,0.057821232,0.075708919,1.22295656,1.7023885,0.7816,0.171901832,0.89737576,0.690644803,10.759088,3.50880254,7.9612,9.143588845,74,34.87119155,62.2,32.43701589,1.395,1.146730134,0.6975,0.573365067,0.803530433,0.676190476,3.836,0.064,-3.513,1.828
21.8,21.30164313,12.2,4.915282291,3.6,2.332380758,2.612,1.019772524,1.1662,0.158866485,1.01,0.521919534,49.56584,52.66571354,1.102,0.781393627,1.112,0.566476831,1126.12,1385.444106,2.8076,1.704442384,640.88,765.5919603,18.338,5.918920172,7.215948,9.161360071,1.97,0.56341814,76.8,24.98319435,2.6,0.8,0.059395952,0.076408767,1.26439656,1.713687767,0.6918,0.298084149,0.91526576,0.668611058,10.670536,3.628480884,8.9412,10.79494627,74.4,34.20877081,65.8,26.58119636,1.3974,1.150094361,0.6987,0.575047181,0.82328389,0.676190476,6.765,0,-3.567,0
22,21.68870674,12.4,4.8,3.6,2.332380758,2.612,1.019772524,1.1414,0.161467768,1,0.505964426,50.62304,54.72347521,1.106,0.787593804,1.108,0.560371305,1470.72,1690.825274,3.339,2.573727569,738.08,844.3819856,16.524,3.102112828,6.615948,8.788040507,1.962,0.551303909,76.6,25.27132763,2.6,0.8,0.060846352,0.07716155,1.53375656,1.876829413,0.7034,0.278505009,0.91946576,0.66361184,10.766476,3.499037777,8.1012,9.372218572,76.2,31.30750709,66.2,25.97229293,1.395,1.146730134,0.6975,0.573365067,0.781768151,0.676190476,7.028,0.027,-3.627,0
20.6,18.99052395,11,6.131883887,3.6,2.332380758,2.592,1.047862586,1.1608,0.158116919,1.03,0.554616985,46.954134,47.60350447,1.092,0.766039163,1.13,0.5945082,1514.72,1745.63305,2.988,1.978472542,659.68,777.6696738,17.022,3.738665002,7.015948,9.020914452,2,0.610442462,78,23.32380758,2.6,0.8,0.053179952,0.074387273,1.73059656,2.077886756,0.6944,0.29364986,0.98646576,0.594321682,10.651836,3.654350472,9.6212,11.9955172,77.4,29.45912422,63.4,30.42104535,1.411,1.169347681,0.7055,0.584673841,0.814244172,0.676190476,6.218,0.025,-3.649,0
11.6,5.425863987,10.8,6.4,2.6,0.8,2.634,0.989820186,1.0984,0.197934939,0.94,0.41761226,24.03404,12.34301196,0.93,0.559785673,0.998,0.418301327,1038.72,1353.593804,2.1064,1.206251317,605.68,747.5530494,15.344,2.688,36.415948,62.37530886,1.75,0.364197748,71.8,32.89620039,2.4,0.8,0.058152752,0.075845925,1.16701256,1.693460936,0.8594,0.17415005,0.80954576,0.813121917,11.065704,3.136672924,5.5212,5.916609921,85.4,20.33322404,74.4,17.33897344,1.201,0.918038126,0.6005,0.459019063,0.709785216,0.676190476,3.78,0,-3.379,3.499
21.2,20.1434853,11.6,5.425863987,3.6,2.332380758,2.6,1.036532682,1.1816,0.164916464,1.01,0.521919534,48.02144,49.66820544,1.052,0.706948372,1.118,0.575722155,1440.72,1655.099183,3.1188,2.192925206,680.48,792.8977195,16.662,3.260530018,7.815948,9.67012827,1.994,0.600852727,77.4,24.13793695,2.6,0.8,0.054837552,0.074729721,1.49231656,1.842441657,0.6934,0.2953524,1.27586576,0.623936952,10.641456,3.668795991,9.6812,12.1030694,76.8,30.37367281,64.6,28.464715,1.4042,1.159681232,0.7021,0.579840616,0.849063824,0.676190476,6.43,0.042,-3.576,0
21.6,20.91506634,12,5.059644256,3.6,2.332380758,2.606,1.028116725,1.1722,0.160549556,1.01,0.521919534,49.24504,52.04219801,1.116,0.803233465,1.112,0.566476831,1181.32,1416.347373,3.2294,2.381623782,690.08,800.5576916,16.54,3.119641005,7.015948,9.020914452,1.978,0.575722155,77,24.69817807,2.6,0.8,0.057738352,0.075675536,1.26439656,1.713687767,0.6946,0.293309802,0.92566576,0.65635894,10.665176,3.635875397,9.1612,11.17937104,76.4,30.994193,65.4,27.2,1.399,1.152342831,0.6995,0.576171415,0.83332802,0.676190476,6.718,0.06,-3.59,0
16.8,11.90630085,10.8,6.4,3,1.264911064,2.562,1.091391772,1.1904,0.17078829,1.04,0.571314274,36.69704,28.29520371,1.078,0.744913418,1.106,0.557336523,1097.12,1372.492014,2.2848,1.204534499,631.08,759.9579315,19.332,7.753849109,11.415948,14.5422335,1.902,0.467948715,71.4,33.57737333,2.4,0.8,0.056702352,0.075287804,1.18566056,1.695621866,0.7154,0.258881131,0.90206576,0.68475625,10.675436,3.621735528,8.9212,10.76020971,73.8,35.20454516,62.4,32.09735192,1.437,1.207007042,0.7185,0.603503521,0.863795216,0.676190476,4.972,0,-3.562,1.849
17,12.26376777,11,6.131883887,3,1.264911064,2.616,1.014250462,1.1344,0.164916464,1,0.505964426,36.95421,28.75890843,1.064,0.724254099,1.096,0.54235044,1487.92,1711.920529,2.6532,1.499373523,780.88,890.3957826,16.52,3.097766938,7.815948,9.67012827,1.954,0.539392251,78.2,23.05992194,2.6,0.8,0.063747152,0.078965834,1.68915656,2.030876556,0.715,0.259523409,0.95386576,0.625414159,10.779876,3.481417057,7.9412,9.111161559,75.8,31.93994364,63.2,30.75321121,1.383,1.1300646,0.6915,0.5650323,0.770049998,0.676190476,4.764,0.055,-3.624,0
32.4,30.83245044,12.8,5.035871325,4,2.529822128,2.608,1.032170529,1.257,0.051045078,1.13,0.649307323,78.257394,79.01152667,1.052,0.734694494,1.1,0.573445725,1151.92,1445.5708,4.4566,4.123482053,386.88,450.955973,18.338,2.026725438,11.815948,17.81526864,1.9,0.566250828,83,19.59591794,2.4,0.489897949,0.023135952,0.026429958,1.19187656,1.6121836,0.6162,0.371439578,1.01066576,0.558246791,10.507856,3.812909827,8.2212,11.7384749,82.8,26.44541548,70,28.81666185,1.342,1.106840549,0.671,0.553420274,0.663202349,1.057936508,8.182,0.156,-2.342,0.35
30.2,27.41094672,13.4,4.715930449,4.4,2.939387691,2.538,1.105484509,1.191,0.084640416,1.08,0.588727441,71.409682,68.47260729,1.152,0.823902907,1.184,0.643291536,1225.32,1459.984973,4.0594,3.32734859,610.08,720.2456648,18.374,1.339814913,5.615948,7.103629492,2.048,0.647159949,74.4,27.89695324,2.6,0.8,0.047585552,0.066683389,1.26439656,1.540534116,0.6218,0.36413481,1.19666576,0.355043401,10.515438,3.805400917,10.7612,12.44437612,71.2,36.66278767,62.6,30.68289426,1.4814,1.245448128,0.7407,0.622724064,0.702602916,0.869047619,8.068,0.077,-3.869,0
30,27.21029217,13.2,5.114684741,4.4,2.939387691,2.534,1.110632252,1.2094,0.066584082,1.1,0.615629759,71.167576,68.23096062,1.184,0.862313168,1.19,0.651337086,1247.32,1496.472533,3.9508,3.247656903,635.08,737.6651121,18.714,1.957647568,6.015948,7.44370832,2.068,0.673569596,74.6,27.695487,2.4,0.489897949,0.049243152,0.066998577,1.36799656,1.704553148,0.6224,0.363427902,1.17666576,0.390797194,10.523078,3.795426862,11.0612,12.9044867,71.4,36.4505144,62.2,31.30750709,1.4838,1.248511017,0.7419,0.624255509,0.730226621,0.869047619,7.875,0.02,-3.972,4.396
35.8,35.26131024,12.6,4.270831301,4.6,3.2,2.58,1.05481752,1.194,0.104213243,1.08,0.588727441,87.598222,91.81668607,1.1,0.779717898,1.184,0.641797476,1254.12,1614.950355,5.7162,6.828666734,533.74,594.5227114,18.708,5.466689675,8.215948,10.83967815,1.85,0.507385455,72.2,30.60980235,3,1.549193338,0.049657552,0.060010075,1.25403656,1.694733967,0.611,0.377798359,1.00526576,0.573509293,10.543726,3.768914333,11.0012,12.52276012,73.2,35.10213669,61.2,31.63795189,1.3602,1.113672735,0.6801,0.556836367,0.772445835,0.786507937,9.273,0.046,-3.479,0
27,32.77804143,11,6.32455532,3.8,2.712931993,2.504,1.15995862,1.2582,0.167299014,1.15,0.688476579,63.225082,87.57232107,1.124,0.817523088,1.194,0.654388264,1100.52,1592.087357,4.8386,7.109164637,381.246,523.5240373,22.102,12.06731519,25.415948,38.72763885,1.834,0.476554299,65.8,38.731899,2.6,1.743559577,0.035215712,0.055559734,1.05077336,1.676351257,0.726,0.311386576,1.08275976,0.463463798,10.277778,4.132763144,14.1412,17.35299354,71.6,37.67014733,56.8,37.37592808,1.4958,1.327322327,0.7479,0.663661164,0.873281587,0.786507937,6.644,0,-3.348,0.451
23.8,34.15494108,11,6.32455532,3.4,2.8,2.536,1.114371572,1.1342,0.156737232,1,0.498998998,58.593622,89.78621184,0.972,0.603105298,1.044,0.517130544,1217.12,1604.102718,4.7744,7.146192989,404.678,523.6201691,15.518,2.262197162,22.415948,32.98978174,1.648,0.157276826,66.2,38.14918086,2.6,1.743559577,0.036603952,0.055351947,1.19602056,1.679502604,1.2886,1.182335756,1.10607556,0.435736993,10.48799,3.841924082,10.3212,11.6601352,72,37.01891408,56.4,37.95576373,1.0798,0.792738393,0.5399,0.396369197,0.678520945,0.786507937,7.452,0,-3.358,0.517
25.4,33.3202641,11,6.32455532,3.6,2.727636339,2.526,1.128425452,1.1862,0.105003619,1.07,0.575847202,61.803376,88.15435043,1.018,0.660617893,1.12,0.571314274,1125.32,1591.792613,4.861,7.096746325,388.114,523.1174595,17.67,3.590342602,33.415948,54.30630574,1.738,0.296809703,66,38.43956295,2.6,1.743559577,0.035775152,0.055459374,1.09387096,1.672029266,0.8206,0.372321689,1.09205096,0.452042298,10.437462,3.909680502,10.2832,11.61473806,71.8,37.34380805,56.6,37.66483771,1.2878,1.010966547,0.6439,0.505483274,0.760194763,0.786507937,7.08,0,-3.302,0.431
30.6,32.69005965,11,6.32455532,4,2.75680975,2.504,1.15995862,1.2862,0.213976073,1.24,0.83390647,74.298982,86.17279803,1.168,0.889390803,1.228,0.699782823,1086.32,1592.951563,4.9738,7.038213052,376.432,524.0235125,24.066,15.95885159,17.015948,23.00125948,1.89,0.58501282,65.6,39.02614508,2.6,1.743559577,0.034925632,0.055620563,1.03854856,1.678381275,0.6474,0.341760501,1.07964976,0.467389562,10.245072,4.179996256,14.9212,18.68699315,71.4,37.99789468,57,37.08908195,1.5778,1.46578626,0.7889,0.73289313,0.917259796,0.786507937,7.437,0,-3.314,0.533
20.6,18.62900964,11,6.196773354,3.2,1.6,2.568,1.093314227,1.2094,0.233832076,1.06,0.617575906,47.25334,47.02614814,1.136,0.844241672,1.132,0.610422804,1218.72,1465.118762,2.7814,1.849183236,669.48,840.6522192,19.712,9.86612467,9.815948,12.67468298,1.932,0.51124945,71.8,33.6,2.6,1.2,0.065197552,0.091022611,1.24989256,1.806723394,0.6902,0.29426138,1.01058976,0.564730984,10.562416,3.773712947,10.9012,15.08375818,74.2,35.17612827,63.2,31.40955269,1.4454,1.239457397,0.7227,0.619728699,0.954611511,0.616666667,5.779,0.079,-2.833,0
13.4,6.681317235,11,6.196773354,2.8,0.979795897,2.59,1.059924526,1.1394,0.187065336,0.99,0.498397432,27.80354,14.85961456,1.018,0.662914776,1.054,0.488,1141.52,1423.974548,2.3894,1.860890174,692.48,850.8913407,17.32,5.654364686,46.215948,77.82214707,1.858,0.415422676,72.2,32.90227956,2.6,1.2,0.066316432,0.091267148,1.28097256,1.811236271,0.7754,0.181515399,0.98657576,0.602344227,10.742708,3.527257809,7.5212,8.862137042,74.6,34.49405746,62.8,32.10233636,1.365,1.116910919,0.6825,0.558455459,0.833115501,0.616666667,4.095,0,-2.943,0.236
21,19.39071943,11.4,5.642694392,3.6,2.332380758,2.614,1.024413979,1.1274,0.188560441,1,0.514781507,47.81114,48.09562712,1.05,0.708914663,1.11,0.574247333,1516.72,1747.186271,3.4172,2.441911743,683.08,846.419599,16.218,4.154267204,8.415948,12.06533229,1.972,0.572377498,78.4,22.95735176,3,1.264911064,0.060017552,0.09060494,1.68501256,2.048427854,0.6876,0.298562958,1.09566576,0.447801631,10.627816,3.682138563,8.8812,11.29133336,77.8,29.25337587,64.4,29.36392344,1.3786,1.136970466,0.6893,0.568485233,0.812287613,0.616666667,6.426,0.053,-3.172,0.048
20.4,18.24938355,10.8,6.493073232,3.2,1.6,2.548,1.12430245,1.2734,0.327075282,1.15,0.781024968,46.36903,45.3352021,1.226,0.99803006,1.19,0.710042252,978.92,1390.433191,2.4552,1.835692175,529.798,832.1087722,26.268,22.60874026,13.415948,16.47460965,2.082,0.758799051,70.6,35.71890256,2.4,1.356465997,0.052952032,0.091934026,1.09242056,1.816670176,0.6976,0.282184053,1.07599096,0.47197397,10.298856,4.164040624,14.8452,22.73555012,73,37.25050335,62.4,32.8,1.627,1.542337836,0.8135,0.771168918,1.065693578,0.616666667,3.706,0,-2.424,3.114
22.6,22.46419373,13,4.289522118,3.6,2.332380758,2.634,0.995622418,1.1376,0.187094201,0.98,0.482286222,52.28794,56.74343218,1.086,0.763769599,1.086,0.53611939,1358.12,1575.43381,3.7896,2.992406496,805.48,933.0496201,15.882,3.834623319,8.415948,12.06533229,1.958,0.550432557,76.8,25.31718784,2.8,1.166190379,0.071620752,0.093152034,1.53997256,1.92799415,0.6826,0.306913408,1.05206576,0.503952572,10.707856,3.573388352,7.8612,9.454599778,76.2,31.82074795,67.6,24.22890835,1.3606,1.110486128,0.6803,0.555243064,0.829991318,0.616666667,7.423,0.062,-3.211,1.549
23,23.23790008,13.4,4.270831301,3.6,2.332380758,2.638,0.989957575,1.1174,0.19210164,0.98,0.482286222,53.23974,58.59386031,1.082,0.757532838,1.08,0.526839634,1418.32,1635.514048,3.8926,3.158762581,829.88,956.8905944,15.772,3.75027679,9.215948,12.33964045,1.954,0.544264642,76.4,25.93530412,2.8,1.166190379,0.089854352,0.107651902,1.55033256,1.935403603,0.6828,0.306577494,1.04386576,0.515478645,10.741616,3.52869145,7.5012,8.827679251,75.8,32.48014778,68.4,23.04430515,1.3562,1.10409409,0.6781,0.552047045,0.79493104,0.616666667,7.674,0.077,-3.22,1.571
22.2,21.69239498,12.6,4.45421149,3.6,2.332380758,2.63,1.00131913,1.1264,0.188822244,0.99,0.498397432,51.23794,54.70632294,1.096,0.779502405,1.094,0.548656541,1494.72,1720.894984,3.6596,2.790005849,786.48,915.8568849,16.06,3.993074004,8.415948,12.06533229,1.954,0.544264642,77.2,24.70951234,2.8,1.166190379,0.069341552,0.09219739,1.59177256,1.966945888,0.6972,0.282830267,1.00866576,0.567686659,10.750096,3.517578681,7.6612,9.104610753,76.8,30.84412424,66.8,25.45898663,1.365,1.116910919,0.6825,0.558455459,0.810551956,0.616666667,7.142,0,-3.259,0
22.8,22.85082055,13.2,4.261455151,3.6,2.332380758,2.636,0.992785979,1.1196,0.191148738,0.98,0.482286222,52.774004,57.68797412,1.082,0.757532838,1.086,0.53611939,1388.72,1605.125598,3.8384,3.070624536,816.28,943.3651391,15.828,3.791856537,9.415948,12.43946732,1.962,0.556647105,76.6,25.6249878,2.8,1.166190379,0.083845552,0.101664113,1.50889256,1.906944224,0.6822,0.307585695,1.05006576,0.506739043,10.724376,3.551426424,7.6812,9.13942498,76,32.14965008,68,23.63048878,1.3582,1.106995465,0.6791,0.553497733,0.798749486,0.616666667,7.551,0.086,-3.2,1.571
13.2,6.493073232,10.8,6.493073232,2.8,0.979795897,2.554,1.114945739,1.2154,0.241223216,1.07,0.635295207,25.8076,13.70201005,1.116,0.811531885,1.108,0.571013135,996.52,1390.436735,2.2506,1.942418966,536.786,830.3077155,21.268,12.82322643,26.215948,38.79335632,1.946,0.532075183,71,35.00857038,2.4,1.356465997,0.053449312,0.091769957,1.11914936,1.811130749,0.8006,0.167959043,1.08195976,0.464421433,10.388208,4.028222708,11.6412,16.50249633,73.4,36.55461667,62,33.50223873,1.503,1.332263487,0.7515,0.666131744,0.965025455,0.616666667,2.702,0,-2.417,3.041
20.8,19.00947132,11.2,5.9126982,3.6,2.332380758,2.61,1.030262103,1.1458,0.187523225,1.02,0.548270006,47.569034,47.63117349,1.082,0.757532838,1.116,0.584006849,1538.72,1774.179299,3.3086,2.302058609,708.08,859.1694464,16.558,4.556456518,8.815948,12.1770064,1.992,0.604595733,78.6,22.67686045,2.8,1.166190379,0.061675152,0.090610019,1.78861256,2.154335422,0.6882,0.29756774,1.07566576,0.472390655,10.635456,3.671595863,9.1812,11.84421753,78,28.94131994,64,30.03997337,1.381,1.1405411,0.6905,0.57027055,0.844223707,0.616666667,6.267,0,-3.285,0.998
10,6.782329983,10.8,6.493073232,2.4,0.8,2.586,1.065938085,1.0914,0.210123392,0.92,0.393192065,21.17614,15.29059697,0.964,0.592911461,0.958,0.373438081,1113.12,1412.788197,2.1864,1.992120639,560.218,825.9675173,14.684,3.598675312,23.215948,33.13940528,1.76,0.349857114,71.4,34.30218652,2.4,1.356465997,0.054837552,0.091367685,1.26439656,1.808564957,1.3632,1.1158972,1.10527556,0.436798131,10.59842,3.723009562,7.8212,9.384282229,73.8,35.86307293,61.6,34.20877081,1.087,0.804714856,0.5435,0.402357428,0.749803951,0.616666667,2.394,0,-2.433,2.826
23.6,24.40163929,14,4.516635916,3.6,2.332380758,2.644,0.981521268,1.1116,0.195067783,0.98,0.482286222,54.78134,61.59781465,1.064,0.729893143,1.076,0.520714893,1525.12,1757.411622,4.0476,3.417255484,854.48,982.796293,15.636,3.661614944,9.415948,12.43946732,1.922,0.496805797,75.8,26.88047619,2.8,1.166190379,0.094205552,0.11259146,1.81969256,2.188934869,0.68,0.311294073,1.04966576,0.507298285,10.605256,3.713462148,7.3412,8.553753852,75.4,33.14573879,69.6,21.36913662,1.3494,1.094281244,0.6747,0.547140622,0.784864228,0.616666667,8.077,0.001,-3.329,1.58
11.8,5.810335619,11,6.196773354,2.6,0.8,2.652,0.970389612,1.0834,0.217876662,0.93,0.406939799,24.64894,13.53410974,0.92,0.545123839,0.984,0.398627646,1062.72,1398.406817,2.427,1.845384621,654.08,835.1435671,14.88,3.528716481,38.215948,62.062402,1.742,0.348620137,72.4,32.55518392,2.6,1.2,0.066647952,0.091350006,1.22502856,1.804647185,0.8532,0.18625402,0.89874576,0.750109625,11.049324,3.158894452,5.0812,5.271748188,86,19.32873509,75,16.2603813,1.171,0.873872988,0.5855,0.436936494,0.735918692,0.616666667,2.817,0,-2.782,2.697
14.4,7.863841301,12,4.939635614,2.8,0.979795897,2.7,0.906664216,1.041,0.27130352,0.91,0.38,30.77555,18.14109022,0.952,0.578943866,0.98,0.394410953,1256.92,1490.9812,3.5734,2.661322423,773.28,904.6600829,13.55,4.676349003,7.775948,11.99596001,1.886,0.448357001,81.4,19.2,3,1.264911064,0.075971952,0.095553661,1.41565256,1.854892762,0.745,0.213129069,0.97785776,0.616357415,11.00688,3.205417465,4.8412,5.037132613,83.4,21.63885394,71.8,18.71256263,1.209,0.913626838,0.6045,0.456813419,0.662326823,0.616666667,4.882,0.048,-2.299,0.301
11.6,5.817215829,10.8,6.493073232,2.6,0.8,2.576,1.081084641,1.1434,0.187249139,0.99,0.498397432,24.385894,13.55100894,1.01,0.651889561,1.034,0.45989564,1021.32,1391.953405,2.273,1.926790181,543.654,828.7634546,16.836,4.930823866,34.215948,54.23531438,1.85,0.406939799,71.2,34.65486979,2.4,1.356465997,0.054008752,0.091597936,1.16224696,1.805499719,0.8952,0.236130811,1.09125096,0.453040484,10.547892,3.794361711,7.7832,9.317625243,73.6,36.20828634,61.8,33.85498486,1.295,1.018916091,0.6475,0.509458045,0.84005813,0.616666667,2.693,0,-2.388,3.23
21.4,20.1553963,11.8,5.153639491,3.6,2.332380758,2.618,1.018595111,1.1666,0.194898538,1,0.514781507,48.63634,49.68151677,1.042,0.697148478,1.104,0.564574176,1464.72,1686.233301,3.4394,2.471876259,728.88,871.8230151,16.198,4.132875028,9.615948,12.55125364,1.986,0.594831068,78,23.52870587,2.8,1.166190379,0.063332752,0.090736306,1.55033256,1.935403603,0.6872,0.299227271,1.36506576,0.455634754,10.625076,3.685927669,9.2412,11.9553396,77.4,29.88377486,65.2,28.03141095,1.3742,1.130447947,0.6871,0.565223973,0.880325379,0.616666667,6.526,0.036,-3.123,1.034
21.2,19.77270846,11.6,5.388877434,3.6,2.332380758,2.616,1.021500857,1.1234,0.189732022,1,0.514781507,47.96947,48.39957519,1.124,0.824538659,1.108,0.571013135,1502.72,1730.372222,3.4074,2.428824786,711.08,860.8819069,16.24,4.178114407,8.815948,12.1770064,1.98,0.585149554,78.2,23.24134247,3,1.264911064,0.062918352,0.09069339,1.64357256,2.01048669,0.6878,0.298231051,1.17446576,0.377517068,10.614676,3.700348227,8.6012,10.77985533,77.6,29.56754978,64.8,28.6942503,1.3762,1.133408911,0.6881,0.566704456,0.805344984,0.616666667,6.387,0,-3.216,1.238
28.2,33.40898083,12.2,4.749736835,3.8,2.712931993,2.646,0.978725702,1.1048,0.199350345,0.98,0.482286222,68.58794,88.74395896,0.98,0.612503061,1.076,0.520714893,1490.72,1716.192677,6.0426,7.121334218,651.98,834.4776531,14.538,3.677175003,7.415948,12.01682733,1.882,0.443368921,74.6,28.82776439,3.4,1.743559577,0.073601552,0.094153232,1.63321256,2.001425326,0.6692,0.329745599,1.08166576,0.464789137,10.725316,3.550181935,7.8612,9.454599778,80,25.95380512,66.2,26.40757467,1.2358,0.944339219,0.6179,0.472169609,0.773061758,0.616666667,9.354,0.046,-2.976,0
16.8,11.65160933,10.8,6.493073232,3,1.264911064,2.554,1.114945739,1.2434,0.279968284,1.16,0.799624912,36.8815,27.80826657,1.16,0.884285022,1.142,0.627196939,982.32,1390.364428,2.3858,1.862527251,531.972,831.5237011,23.232,16.63658426,17.815948,23.40069274,2.002,0.621044282,70.8,35.36325777,2.4,1.356465997,0.053159232,0.091864391,1.10692456,1.81347085,0.722,0.244491309,1.07884976,0.468333858,10.355502,4.07755308,12.4212,18.00860108,73.2,36.90203246,62.2,33.15056561,1.585,1.469860538,0.7925,0.734930269,1.013623859,0.616666667,3.289,0,-2.415,3.056
21.8,20.92271493,12.2,4.749736835,3.6,2.332380758,2.624,1.009922769,1.1572,0.190478765,1,0.514781507,49.85994,52.04044646,1.106,0.795426929,1.098,0.554991892,1205.32,1456.887271,3.55,2.627254537,738.48,878.2664252,16.076,4.008558843,8.815948,12.1770064,1.97,0.569209979,77.6,24.113067,2.8,1.166190379,0.066233552,0.091247175,1.32241256,1.820540475,0.6884,0.297236337,1.01486576,0.558201081,10.648796,3.653267815,8.7212,10.99848139,77,30.52212312,66,26.7282622,1.369,1.122779587,0.6845,0.561389793,0.8640102,0.616666667,6.845,0.039,-3.161,1.549
17,12,11,6.196773354,3,1.264911064,2.58,1.075006977,1.1754,0.200550841,1.03,0.565331761,37.31194,28.56339927,1.068,0.735972826,1.092,0.54550527,1121.12,1415.717687,2.6054,1.812985229,679.48,844.8115492,18.868,8.309605045,13.215948,16.20305966,1.894,0.458589141,72,33.2505639,2.6,1.2,0.065197552,0.091022611,1.24367656,1.806076208,0.7092,0.263810841,0.99126576,0.594880451,10.659056,3.639241704,8.4812,10.5621574,74.4,34.83446569,63,31.75531452,1.407,1.179782183,0.7035,0.589891092,0.895599163,0.616666667,5.219,0.038,-2.885,0.245
22.4,22.07804339,12.8,4.354308211,3.6,2.332380758,2.61,1.030262103,1.1078,0.197356936,0.98,0.482286222,51.57301,55.35588296,1.08,0.754426935,1.09,0.542365191,1490.72,1716.192677,3.7232,2.887874402,795.28,923.6652779,15.94,3.883379971,8.415948,12.06533229,1.97,0.569209979,77,25.01199712,2.8,1.166190379,0.070999152,0.092870463,1.57105256,1.950798386,0.6856,0.301891106,1.21386576,0.36351599,10.692836,3.593503326,8.0612,9.80841358,76.6,31.16793224,67.2,24.83867951,1.363,1.113986535,0.6815,0.556993267,0.77826873,0.616666667,7.262,0.062,-3.199,1.523
25.6,28.30265005,13.2,4.261455151,3.2,1.6,2.714,0.8891704,1.178,0.20248358,1.01,0.53141321,60.6646,73.12255969,0.942,0.567816872,0.992,0.407401522,1139.32,1423.030134,4.4494,4.120556302,584.88,824.2577325,15.524,3.602408083,15.415948,19.43576526,1.788,0.359020891,84.6,16.70449041,2.8,1.166190379,0.057323952,0.090855055,1.30169256,1.815421425,0.675,0.319787429,1.02166576,0.547931412,10.741716,3.528560133,4.4812,4.754867922,87,18.75099997,76.6,15.88206536,1.212,0.916960195,0.606,0.458480098,0.900111872,0.616666667,5.65,0.006,-2.017,2.977
